config_id,config_hash,checkpoint_hash,random_seed,MAX_NODES,MAX_HEIGHT,init_pop_method,max_iterations,pop_size,tourn_size,cxpb,mutpb,constants_range_json,ELITE_SIZE,LOG_METRICS_EVERY,hof_size,best_train_r2,best_test_r2,best_train_huber_loss,best_train_adj_r2,best_test_adj_r2,best_train_smape,best_test_smape,best_train_mae,best_test_mae,best_num_nodes,best_height,best_expression,hof_csv,population_csv,checkpoint_path,reached_target,stop_reason
beam_grid_0048,4c726445c3,a882435796,42,400,30,oblesa,100,2000,120,0.65,0.45,"[-50.0, 50.0]",10,100,50,-3.491891972906558e-06,-5.875146142697574e-06,0.0422940522588501,-0.0010229181365242,-0.0040963189842,0.4430454862339898,0.4431256276487046,0.2505009326445323,0.2505073284169509,1.0,0.0,0.6462765995861162,results/exp_perf_beam_grid_search_0048_4c726445c3_hall_of_fame.csv,results/exp_perf_beam_grid_search_0048_4c726445c3_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_a882435796.pkl,False,max_iterations
beam_grid_0157,fe36974911,74b1398902,42,400,30,oblesa,100,2500,100,0.65,0.45,"[-50.0, 50.0]",10,100,50,-3.491891972906558e-06,-5.875146142697574e-06,0.0422940522588501,-0.0010229181365242,-0.0040963189842,0.4430454862339898,0.4431256276487046,0.2505009326445323,0.2505073284169509,1.0,0.0,0.6462765995861162,results/exp_perf_beam_grid_search_0157_fe36974911_hall_of_fame.csv,results/exp_perf_beam_grid_search_0157_fe36974911_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_74b1398902.pkl,False,max_iterations
beam_grid_0058,c10d8ad3b1,7225f43a64,42,400,30,oblesa,100,2000,60,0.55,0.8,"[-50.0, 50.0]",5,100,50,-4.4057679493558766e-06,-2.3811216520730483e-06,0.0422940909102334,-0.0010238329441265,-0.0040928106676825,0.4428613695227189,0.4429359814821804,0.2504499907406201,0.2504529184120195,5.0,4.0,identity(log(log(sq3(1.8905637924536478)))),results/exp_perf_beam_grid_search_0058_c10d8ad3b1_hall_of_fame.csv,results/exp_perf_beam_grid_search_0058_c10d8ad3b1_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_7225f43a64.pkl,False,max_iterations
beam_grid_0054,55fd475102,b07b986943,42,400,30,oblesa,100,3000,100,0.55,0.7,"[-50.0, 50.0]",5,100,50,-4.5779427733094735e-06,-7.261812067227424e-06,0.042294098192179,-0.0010240052944694,-0.0040977113221702,0.4430581783696371,0.4431385982688212,0.2505044933650829,0.2505110616691955,1.0,0.0,0.6461977958679199,results/exp_perf_beam_grid_search_0054_55fd475102_hall_of_fame.csv,results/exp_perf_beam_grid_search_0054_55fd475102_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_b07b986943.pkl,False,max_iterations
beam_grid_0239,e9a2ad0273,a105200339,42,400,30,oblesa,100,3000,100,0.55,0.65,"[-50.0, 50.0]",5,100,50,-4.5779427733094735e-06,-7.261812067227424e-06,0.042294098192179,-0.0010240052944694,-0.0040977113221702,0.4430581783696371,0.4431385982688212,0.2505044933650829,0.2505110616691955,1.0,0.0,0.6461977958679199,results/exp_perf_beam_grid_search_0239_e9a2ad0273_hall_of_fame.csv,results/exp_perf_beam_grid_search_0239_e9a2ad0273_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_a105200339.pkl,False,max_iterations
beam_grid_0040,801bd5e678,0cf6ce8fb0,42,400,30,oblesa,100,2000,100,0.6,0.8,"[-50.0, 50.0]",5,100,50,-9.66752549924621e-06,-1.3426779415404155e-05,0.0422943134505051,-0.0010291000656315,-0.0041039015068231,0.4431037463238362,0.4431851709138755,0.2505173362239001,0.2505245269909978,6.0,5.0,identity(log(log(log(sq3(9.449227248420456))))),results/exp_perf_beam_grid_search_0040_801bd5e678_hall_of_fame.csv,results/exp_perf_beam_grid_search_0040_801bd5e678_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_0cf6ce8fb0.pkl,False,max_iterations
beam_grid_0136,a790fc185c,c3e41cd803,42,400,30,oblesa,100,2000,80,0.6,0.8,"[-50.0, 50.0]",5,100,50,-1.2506382758292744e-05,-8.88207589011536e-06,0.0422944335168631,-0.001031941816886,-0.0040993382135525,0.4427957884156986,0.4428684318683484,0.2504322965403989,0.2504339886962476,5.0,4.0,identity(log(log(sqrt(45.73429225179349)))),results/exp_perf_beam_grid_search_0136_a790fc185c_hall_of_fame.csv,results/exp_perf_beam_grid_search_0136_a790fc185c_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_c3e41cd803.pkl,False,max_iterations
beam_grid_0031,4156851de4,56c1c74e62,42,400,30,oblesa,100,2000,100,0.55,0.7,"[-100.0, 100.0]",10,100,50,-2.221531446111591e-05,-2.775208079919267e-05,0.0422948441454941,-0.0010416606460941,-0.0041182854047034,0.4431797097917884,0.4432637389524634,0.2505389758584987,0.2505478042996071,3.0,1.0,"div(-63.51773446204725, -98.40856323435905)",results/exp_perf_beam_grid_search_0031_4156851de4_hall_of_fame.csv,results/exp_perf_beam_grid_search_0031_4156851de4_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_56c1c74e62.pkl,False,max_iterations
beam_grid_0056,b1e66218a4,315d93b5fe,42,400,30,oblesa,100,2000,60,0.55,0.7,"[-100.0, 100.0]",5,100,50,-2.221531446111591e-05,-2.775208079919267e-05,0.0422948441454941,-0.0010416606460941,-0.0041182854047034,0.4431797097917884,0.4432637389524634,0.2505389758584987,0.2505478042996071,3.0,1.0,"div(-63.51773446204725, -98.40856323435905)",results/exp_perf_beam_grid_search_0056_b1e66218a4_hall_of_fame.csv,results/exp_perf_beam_grid_search_0056_b1e66218a4_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_315d93b5fe.pkl,False,max_iterations
beam_grid_0183,38f20203a9,e00e2fa9d6,42,400,30,oblesa,100,2000,120,0.65,0.7,"[-100.0, 100.0]",5,100,50,-2.221531446111591e-05,-2.775208079919267e-05,0.0422948441454941,-0.0010416606460941,-0.0041182854047034,0.4431797097917884,0.4432637389524634,0.2505389758584987,0.2505478042996071,3.0,1.0,"div(-63.51773446204725, -98.40856323435905)",results/exp_perf_beam_grid_search_0183_38f20203a9_hall_of_fame.csv,results/exp_perf_beam_grid_search_0183_38f20203a9_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_e00e2fa9d6.pkl,False,max_iterations
beam_grid_0266,74edb95be0,1624a50563,42,400,30,oblesa,100,2000,60,0.6,0.7,"[-100.0, 100.0]",5,100,50,-2.221531446111591e-05,-2.775208079919267e-05,0.0422948441454941,-0.0010416606460941,-0.0041182854047034,0.4431797097917884,0.4432637389524634,0.2505389758584987,0.2505478042996071,3.0,1.0,"div(-63.51773446204725, -98.40856323435905)",results/exp_perf_beam_grid_search_0266_74edb95be0_hall_of_fame.csv,results/exp_perf_beam_grid_search_0266_74edb95be0_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_1624a50563.pkl,False,max_iterations
beam_grid_0001,cb0c0f2ac6,289833bc63,42,400,30,oblesa,100,2000,120,0.65,0.45,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0001_cb0c0f2ac6_hall_of_fame.csv,results/exp_perf_beam_grid_search_0001_cb0c0f2ac6_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_289833bc63.pkl,False,max_iterations
beam_grid_0004,8f0527c45b,d5ebd302e3,42,400,30,oblesa,100,2000,100,0.55,0.7,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0004_8f0527c45b_hall_of_fame.csv,results/exp_perf_beam_grid_search_0004_8f0527c45b_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_d5ebd302e3.pkl,False,max_iterations
beam_grid_0008,a05d6c8c33,5c677e0ee3,42,400,30,oblesa,100,2000,100,0.65,0.45,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0008_a05d6c8c33_hall_of_fame.csv,results/exp_perf_beam_grid_search_0008_a05d6c8c33_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_5c677e0ee3.pkl,False,max_iterations
beam_grid_0010,43ec530f7b,73e73c7625,42,400,30,oblesa,100,2000,120,0.6,0.45,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0010_43ec530f7b_hall_of_fame.csv,results/exp_perf_beam_grid_search_0010_43ec530f7b_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_73e73c7625.pkl,False,max_iterations
beam_grid_0011,8505f9ef1c,b7b86bfed5,42,400,30,oblesa,100,2000,120,0.65,0.45,"[-100.0, 100.0]",10,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0011_8505f9ef1c_hall_of_fame.csv,results/exp_perf_beam_grid_search_0011_8505f9ef1c_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_b7b86bfed5.pkl,False,max_iterations
beam_grid_0013,8706884f2d,f3eaf3cb85,42,400,30,oblesa,100,2000,120,0.65,0.55,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0013_8706884f2d_hall_of_fame.csv,results/exp_perf_beam_grid_search_0013_8706884f2d_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_f3eaf3cb85.pkl,False,max_iterations
beam_grid_0014,ec8396ed6f,627629c0ee,42,400,30,oblesa,100,2000,120,0.7,0.45,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0014_ec8396ed6f_hall_of_fame.csv,results/exp_perf_beam_grid_search_0014_ec8396ed6f_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_627629c0ee.pkl,False,max_iterations
beam_grid_0016,79cd7e16b1,de50e92c04,42,400,30,oblesa,100,2000,150,0.65,0.45,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0016_79cd7e16b1_hall_of_fame.csv,results/exp_perf_beam_grid_search_0016_79cd7e16b1_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_de50e92c04.pkl,False,max_iterations
beam_grid_0017,3f9dda7f0d,ebba0ff21b,42,400,30,oblesa,100,2500,120,0.65,0.45,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0017_3f9dda7f0d_hall_of_fame.csv,results/exp_perf_beam_grid_search_0017_3f9dda7f0d_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_ebba0ff21b.pkl,False,max_iterations
beam_grid_0026,6c83b4012b,8d1d91823d,42,400,30,oblesa,100,2000,100,0.55,0.65,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0026_6c83b4012b_hall_of_fame.csv,results/exp_perf_beam_grid_search_0026_6c83b4012b_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_8d1d91823d.pkl,False,max_iterations
beam_grid_0033,1e4b60b817,672e3e4c2d,42,400,30,oblesa,100,2000,100,0.6,0.7,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0033_1e4b60b817_hall_of_fame.csv,results/exp_perf_beam_grid_search_0033_1e4b60b817_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_672e3e4c2d.pkl,False,max_iterations
beam_grid_0035,320476e2b7,77e35d7bc7,42,400,30,oblesa,100,2500,100,0.55,0.7,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0035_320476e2b7_hall_of_fame.csv,results/exp_perf_beam_grid_search_0035_320476e2b7_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_77e35d7bc7.pkl,False,max_iterations
beam_grid_0067,b39b9390d7,e375935a36,42,400,30,oblesa,100,2500,80,0.55,0.7,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0067_b39b9390d7_hall_of_fame.csv,results/exp_perf_beam_grid_search_0067_b39b9390d7_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_e375935a36.pkl,False,max_iterations
beam_grid_0072,5d1c5d6796,98a1627a4d,42,400,30,oblesa,100,2000,100,0.55,0.65,"[-100.0, 100.0]",10,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0072_5d1c5d6796_hall_of_fame.csv,results/exp_perf_beam_grid_search_0072_5d1c5d6796_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_98a1627a4d.pkl,False,max_iterations
beam_grid_0094,11e56f3e6c,8125e23358,42,400,30,oblesa,100,2000,150,0.6,0.7,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0094_11e56f3e6c_hall_of_fame.csv,results/exp_perf_beam_grid_search_0094_11e56f3e6c_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_8125e23358.pkl,False,max_iterations
beam_grid_0099,b57d7281e9,37cec42ed0,42,400,30,oblesa,100,2000,80,0.65,0.45,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0099_b57d7281e9_hall_of_fame.csv,results/exp_perf_beam_grid_search_0099_b57d7281e9_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_37cec42ed0.pkl,False,max_iterations
beam_grid_0100,54eac46041,4337b09f08,42,400,30,oblesa,100,2000,100,0.6,0.45,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0100_54eac46041_hall_of_fame.csv,results/exp_perf_beam_grid_search_0100_54eac46041_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_4337b09f08.pkl,False,max_iterations
beam_grid_0101,c1f6b1fb07,1f270d9bc0,42,400,30,oblesa,100,2000,100,0.65,0.45,"[-100.0, 100.0]",10,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0101_c1f6b1fb07_hall_of_fame.csv,results/exp_perf_beam_grid_search_0101_c1f6b1fb07_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_1f270d9bc0.pkl,False,max_iterations
beam_grid_0102,aff7d58a5b,3f1c8f4c54,42,400,30,oblesa,100,2000,100,0.65,0.55,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0102_aff7d58a5b_hall_of_fame.csv,results/exp_perf_beam_grid_search_0102_aff7d58a5b_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_3f1c8f4c54.pkl,False,max_iterations
beam_grid_0104,4427a21fc2,be1ac4c856,42,400,30,oblesa,100,2000,100,0.7,0.45,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0104_4427a21fc2_hall_of_fame.csv,results/exp_perf_beam_grid_search_0104_4427a21fc2_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_be1ac4c856.pkl,False,max_iterations
beam_grid_0105,cdd216d0f8,614a1428cb,42,400,30,oblesa,100,2000,120,0.55,0.45,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0105_cdd216d0f8_hall_of_fame.csv,results/exp_perf_beam_grid_search_0105_cdd216d0f8_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_614a1428cb.pkl,False,max_iterations
beam_grid_0106,dd707636f1,8ce99086b5,42,400,30,oblesa,100,2000,120,0.6,0.45,"[-100.0, 100.0]",10,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0106_dd707636f1_hall_of_fame.csv,results/exp_perf_beam_grid_search_0106_dd707636f1_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_8ce99086b5.pkl,False,max_iterations
beam_grid_0107,c5bf2b5b6b,b849ba42b8,42,400,30,oblesa,100,2000,120,0.6,0.55,"[-100.0, 100.0]",5,100,50,-2.3765618781368403e-05,-2.948145720615969e-05,0.042294909713917,-0.0010432125308297,-0.0041200218549859,0.4431874139205357,0.4432716916782482,0.2505411887398197,0.2505501731896907,1.0,0.0,0.6454022364828271,results/exp_perf_beam_grid_search_0107_c5bf2b5b6b_hall_of_fame.csv,results/exp_perf_beam_grid_search_0107_c5bf2b5b6b_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_b849ba42b8.pkl,False,max_iterations
